coordinates_x,coordinates_y,depth,speed,timestamp,frontCam_w,frontCam_h,sideCam_w,sideCam_h
576,80,77,1.7707,2019.5.14.14.37.49,640,480,640,480
576,79,77,1.8318,2019.5.14.14.37.49,640,480,640,480
574,79,77,2.1072,2019.5.14.14.37.49,640,480,640,480
576,80,77,1.1441,2019.5.14.14.37.49,640,480,640,480
575,80,77,0.8216,2019.5.14.14.37.50,640,480,640,480
576,80,77,0.0000,2019.5.14.14.37.50,640,480,640,480
577,80,77,0.6533,2019.5.14.14.37.50,640,480,640,480
575,82,75,2.9080,2019.5.14.14.37.50,640,480,640,480
575,81,76,1.6053,2019.5.14.14.37.50,640,480,640,480
575,81,76,1.1498,2019.5.14.14.37.50,640,480,640,480
575,82,76,1.9988,2019.5.14.14.37.50,640,480,640,480
575,81,75,1.2153,2019.5.14.14.37.51,640,480,640,480
575,81,76,0.8225,2019.5.14.14.37.51,640,480,640,480
575,81,76,1.0027,2019.5.14.14.37.51,640,480,640,480
574,81,76,1.7132,2019.5.14.14.37.51,640,480,640,480
574,82,76,0.7663,2019.5.14.14.37.51,640,480,640,480
574,82,77,1.8299,2019.5.14.14.37.51,640,480,640,480
576,82,76,1.0820,2019.5.14.14.37.52,640,480,640,480
576,83,77,1.8136,2019.5.14.14.37.52,640,480,640,480
575,80,78,1.5791,2019.5.14.14.37.52,640,480,640,480
575,81,76,1.0032,2019.5.14.14.37.52,640,480,640,480
576,81,77,1.5239,2019.5.14.14.37.52,640,480,640,480
576,81,77,1.2937,2019.5.14.14.37.52,640,480,640,480
574,79,76,2.4053,2019.5.14.14.37.53,640,480,640,480
575,81,76,1.5835,2019.5.14.14.37.53,640,480,640,480
575,82,75,1.0979,2019.5.14.14.37.53,640,480,640,480
575,82,76,1.2231,2019.5.14.14.37.53,640,480,640,480
575,82,75,1.6852,2019.5.14.14.37.53,640,480,640,480
576,81,76,0.4552,2019.5.14.14.37.53,640,480,640,480
575,82,77,1.5508,2019.5.14.14.37.54,640,480,640,480
575,82,77,1.3085,2019.5.14.14.37.54,640,480,640,480
576,81,77,1.3804,2019.5.14.14.37.54,640,480,640,480
577,81,77,1.9429,2019.5.14.14.37.54,640,480,640,480
576,80,77,1.8700,2019.5.14.14.37.54,640,480,640,480
575,81,77,1.0784,2019.5.14.14.37.54,640,480,640,480
576,81,77,0.0000,2019.5.14.14.37.55,640,480,640,480
576,83,77,1.6843,2019.5.14.14.37.55,640,480,640,480
576,82,77,0.7247,2019.5.14.14.37.55,640,480,640,480
576,82,77,0.8922,2019.5.14.14.37.55,640,480,640,480
577,81,78,1.4492,2019.5.14.14.37.55,640,480,640,480
576,81,78,0.7528,2019.5.14.14.37.55,640,480,640,480
576,82,78,1.0535,2019.5.14.14.37.56,640,480,640,480
576,83,78,1.0500,2019.5.14.14.37.56,640,480,640,480
574,81,76,1.6957,2019.5.14.14.37.56,640,480,640,480
574,84,76,1.1233,2019.5.14.14.37.56,640,480,640,480
575,84,76,2.8046,2019.5.14.14.37.56,640,480,640,480
575,84,76,2.6698,2019.5.14.14.37.56,640,480,640,480
576,84,77,1.2624,2019.5.14.14.37.56,640,480,640,480
575,84,77,1.9646,2019.5.14.14.37.57,640,480,640,480
575,84,77,1.5103,2019.5.14.14.37.57,640,480,640,480
574,80,77,1.5846,2019.5.14.14.37.57,640,480,640,480
574,80,77,2.1412,2019.5.14.14.37.57,640,480,640,480
576,81,76,2.2114,2019.5.14.14.37.57,640,480,640,480
575,82,77,2.5874,2019.5.14.14.37.57,640,480,640,480
576,82,77,1.8171,2019.5.14.14.37.57,640,480,640,480
575,82,76,2.0341,2019.5.14.14.37.58,640,480,640,480
576,84,77,3.6939,2019.5.14.14.37.58,640,480,640,480
575,82,77,1.1985,2019.5.14.14.37.58,640,480,640,480
576,80,77,1.0039,2019.5.14.14.37.58,640,480,640,480
575,82,76,1.2448,2019.5.14.14.37.58,640,480,640,480
575,82,76,0.7584,2019.5.14.14.37.58,640,480,640,480
575,83,76,1.4715,2019.5.14.14.37.59,640,480,640,480
575,84,75,2.4207,2019.5.14.14.37.59,640,480,640,480
575,83,75,3.0594,2019.5.14.14.37.59,640,480,640,480
575,82,76,0.0000,2019.5.14.14.37.59,640,480,640,480
575,81,77,0.8717,2019.5.14.14.37.59,640,480,640,480
574,80,78,2.8806,2019.5.14.14.37.59,640,480,640,480
576,81,78,3.1809,2019.5.14.14.38.0,640,480,640,480
576,81,78,2.5467,2019.5.14.14.38.0,640,480,640,480
575,82,77,0.6348,2019.5.14.14.38.0,640,480,640,480
575,83,77,0.9008,2019.5.14.14.38.0,640,480,640,480
575,84,77,3.4587,2019.5.14.14.38.0,640,480,640,480
575,83,76,2.2181,2019.5.14.14.38.0,640,480,640,480
576,83,77,1.8191,2019.5.14.14.38.1,640,480,640,480
576,83,77,1.0400,2019.5.14.14.38.1,640,480,640,480
576,84,77,1.4791,2019.5.14.14.38.1,640,480,640,480
576,83,77,1.0353,2019.5.14.14.38.1,640,480,640,480
575,84,78,1.5490,2019.5.14.14.38.1,640,480,640,480
576,83,77,0.7348,2019.5.14.14.38.1,640,480,640,480
576,81,76,3.1257,2019.5.14.14.38.2,640,480,640,480
576,82,77,1.7180,2019.5.14.14.38.2,640,480,640,480
575,74,80,0.0000,2019.5.14.14.56.0,640,480,640,480
575,76,91,0.0000,2019.5.14.14.56.0,640,480,640,480
576,74,83,4.9009,2019.5.14.14.56.0,640,480,640,480
577,74,78,24.3407,2019.5.14.14.56.0,640,480,640,480
576,76,78,9.2778,2019.5.14.14.56.0,640,480,640,480
576,76,78,3.1478,2019.5.14.14.56.1,640,480,640,480
577,77,76,11.4364,2019.5.14.14.56.1,640,480,640,480
577,74,77,11.4364,2019.5.14.14.56.1,640,480,640,480
