coordinates_x,coordinates_y,depth,speed,timestamp,frontCam_w,frontCam_h,sideCam_w,sideCam_h
328,358,363,0.0000,2019.8.6.16.1.7,1280,720,1280,720
327,357,180,0.0000,2019.8.6.16.1.8,1280,720,1280,720
329,357,451,0.0000,2019.8.6.16.1.8,1280,720,1280,720
328,356,368,0.0000,2019.8.6.16.1.8,1280,720,1280,720
330,354,368,0.0000,2019.8.6.16.1.8,1280,720,1280,720
332,353,505,0.0000,2019.8.6.16.1.8,1280,720,1280,720
334,354,453,0.0000,2019.8.6.16.1.8,1280,720,1280,720
331,351,453,0.0000,2019.8.6.16.1.8,1280,720,1280,720
329,350,506,0.0000,2019.8.6.16.1.8,1280,720,1280,720
327,349,507,0.0000,2019.8.6.16.1.9,1280,720,1280,720
329,348,449,0.0000,2019.8.6.16.1.9,1280,720,1280,720
329,347,260,0.0000,2019.8.6.16.1.9,1280,720,1280,720
346,346,259,0.0000,2019.8.6.16.1.9,1280,720,1280,720
347,347,155,0.0000,2019.8.6.16.1.9,1280,720,1280,720
335,347,397,0.0000,2019.8.6.16.1.9,1280,720,1280,720
340,347,426,0.0000,2019.8.6.16.1.9,1280,720,1280,720
339,345,258,0.0000,2019.8.6.16.1.10,1280,720,1280,720
332,345,431,0.0000,2019.8.6.16.1.10,1280,720,1280,720
339,345,413,0.0000,2019.8.6.16.1.10,1280,720,1280,720
333,343,256,0.0000,2019.8.6.16.1.10,1280,720,1280,720
291,347,256,0.0000,2019.8.6.16.1.10,1280,720,1280,720
327,344,415,0.0000,2019.8.6.16.1.10,1280,720,1280,720
321,344,421,0.0000,2019.8.6.16.1.10,1280,720,1280,720
322,343,422,0.0000,2019.8.6.16.1.10,1280,720,1280,720
316,344,258,0.0000,2019.8.6.16.1.11,1280,720,1280,720
339,342,258,0.0000,2019.8.6.16.1.11,1280,720,1280,720
315,343,256,0.0000,2019.8.6.16.1.11,1280,720,1280,720
316,345,259,0.0000,2019.8.6.16.1.11,1280,720,1280,720
316,344,191,0.0000,2019.8.6.16.1.11,1280,720,1280,720
314,344,511,0.0000,2019.8.6.16.1.11,1280,720,1280,720
314,344,468,0.0000,2019.8.6.16.1.11,1280,720,1280,720
317,342,397,0.0000,2019.8.6.16.1.11,1280,720,1280,720
321,340,261,0.0000,2019.8.6.16.1.12,1280,720,1280,720
319,341,264,0.0000,2019.8.6.16.1.12,1280,720,1280,720
321,340,512,0.0000,2019.8.6.16.1.12,1280,720,1280,720
317,340,512,0.0000,2019.8.6.16.1.12,1280,720,1280,720
321,339,200,0.0000,2019.8.6.16.1.12,1280,720,1280,720
323,338,200,0.0000,2019.8.6.16.1.12,1280,720,1280,720
322,337,511,0.0000,2019.8.6.16.1.12,1280,720,1280,720
