coordinates_x,coordinates_y,depth,speed,timestamp,frontCam_w,frontCam_h,sideCam_w,sideCam_h
572,82,75,0.0000,2020.3.6.9.37.46,640,480,640,480
572,82,75,0.0000,2020.3.6.9.37.46,640,480,640,480
573,85,75,0.0000,2020.3.6.9.37.46,640,480,640,480
573,86,74,0.0000,2020.3.6.9.37.46,640,480,640,480
574,86,75,0.0000,2020.3.6.9.37.46,640,480,640,480
575,87,75,0.0000,2020.3.6.9.37.46,640,480,640,480
574,87,74,0.0000,2020.3.6.9.37.47,640,480,640,480
573,87,75,0.0000,2020.3.6.9.37.47,640,480,640,480
573,86,75,0.0000,2020.3.6.9.37.47,640,480,640,480
572,86,75,0.0000,2020.3.6.9.37.48,640,480,640,480
573,85,75,0.0000,2020.3.6.9.37.48,640,480,640,480
574,85,75,0.0000,2020.3.6.9.37.48,640,480,640,480
574,84,74,0.0000,2020.3.6.9.37.49,640,480,640,480
573,85,76,0.0000,2020.3.6.9.37.50,640,480,640,480
574,84,76,0.0000,2020.3.6.9.37.50,640,480,640,480
574,85,76,0.0000,2020.3.6.9.37.50,640,480,640,480
572,82,75,0.0000,2020.3.6.9.37.50,640,480,640,480
574,85,75,0.0000,2020.3.6.9.37.50,640,480,640,480
574,86,74,0.0000,2020.3.6.9.37.51,640,480,640,480
573,86,75,0.0000,2020.3.6.9.37.51,640,480,640,480
573,86,75,0.0000,2020.3.6.9.37.51,640,480,640,480
573,86,76,0.0000,2020.3.6.9.37.51,640,480,640,480
573,86,75,0.0000,2020.3.6.9.37.51,640,480,640,480
573,85,75,0.0000,2020.3.6.9.37.51,640,480,640,480
573,86,75,0.0000,2020.3.6.9.37.52,640,480,640,480
572,85,75,0.0000,2020.3.6.9.37.52,640,480,640,480
571,85,75,0.0000,2020.3.6.9.37.52,640,480,640,480
573,87,75,0.0000,2020.3.6.9.37.52,640,480,640,480
572,86,75,0.0000,2020.3.6.9.37.52,640,480,640,480
572,87,76,0.0000,2020.3.6.9.37.53,640,480,640,480
572,87,77,0.0000,2020.3.6.9.37.53,640,480,640,480
572,86,76,0.0000,2020.3.6.9.37.53,640,480,640,480
572,86,76,0.0000,2020.3.6.9.37.53,640,480,640,480
572,86,76,0.0000,2020.3.6.9.37.53,640,480,640,480
573,86,75,0.0000,2020.3.6.9.37.57,640,480,640,480
573,86,75,0.0000,2020.3.6.9.37.57,640,480,640,480
573,86,75,0.0000,2020.3.6.9.37.58,640,480,640,480
573,86,76,0.0000,2020.3.6.9.37.58,640,480,640,480
574,86,75,0.0000,2020.3.6.9.37.58,640,480,640,480
574,85,75,0.0000,2020.3.6.9.37.58,640,480,640,480
574,89,75,0.0000,2020.3.6.9.37.59,640,480,640,480
572,86,74,0.0000,2020.3.6.9.38.0,640,480,640,480
573,87,73,0.0000,2020.3.6.9.38.1,640,480,640,480
573,87,74,0.0000,2020.3.6.9.38.1,640,480,640,480
573,87,75,0.0000,2020.3.6.9.38.2,640,480,640,480
573,88,74,0.0000,2020.3.6.9.38.2,640,480,640,480
572,89,74,0.0000,2020.3.6.9.38.6,640,480,640,480
572,90,73,0.0000,2020.3.6.9.38.6,640,480,640,480
571,91,74,0.0000,2020.3.6.9.38.7,640,480,640,480
573,90,73,0.0000,2020.3.6.9.38.7,640,480,640,480
572,89,74,0.0000,2020.3.6.9.38.8,640,480,640,480
573,90,75,0.0000,2020.3.6.9.38.8,640,480,640,480
573,88,75,0.0000,2020.3.6.9.38.8,640,480,640,480
573,89,75,0.0000,2020.3.6.9.38.8,640,480,640,480
573,90,75,0.0000,2020.3.6.9.38.8,640,480,640,480
573,91,73,0.0000,2020.3.6.9.38.9,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.9,640,480,640,480
572,91,74,0.0000,2020.3.6.9.38.9,640,480,640,480
572,91,74,0.0000,2020.3.6.9.38.9,640,480,640,480
573,90,75,0.0000,2020.3.6.9.38.9,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.9,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.10,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.10,640,480,640,480
572,91,75,0.0000,2020.3.6.9.38.10,640,480,640,480
572,92,75,0.0000,2020.3.6.9.38.10,640,480,640,480
572,91,75,0.0000,2020.3.6.9.38.10,640,480,640,480
574,92,75,0.0000,2020.3.6.9.38.10,640,480,640,480
572,92,75,0.0000,2020.3.6.9.38.10,640,480,640,480
572,89,73,0.0000,2020.3.6.9.38.11,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.11,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.11,640,480,640,480
571,90,74,0.0000,2020.3.6.9.38.11,640,480,640,480
571,90,74,0.0000,2020.3.6.9.38.11,640,480,640,480
572,91,73,0.0000,2020.3.6.9.38.11,640,480,640,480
571,91,73,0.0000,2020.3.6.9.38.12,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.12,640,480,640,480
571,89,74,0.0000,2020.3.6.9.38.12,640,480,640,480
571,90,74,0.0000,2020.3.6.9.38.12,640,480,640,480
571,90,74,0.0000,2020.3.6.9.38.12,640,480,640,480
571,89,74,0.0000,2020.3.6.9.38.12,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.13,640,480,640,480
572,91,75,0.0000,2020.3.6.9.38.13,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.13,640,480,640,480
572,92,75,0.0000,2020.3.6.9.38.13,640,480,640,480
573,92,75,0.0000,2020.3.6.9.38.13,640,480,640,480
573,92,75,0.0000,2020.3.6.9.38.13,640,480,640,480
573,91,74,0.0000,2020.3.6.9.38.14,640,480,640,480
572,91,74,0.0000,2020.3.6.9.38.14,640,480,640,480
573,92,75,0.0000,2020.3.6.9.38.14,640,480,640,480
573,92,75,0.0000,2020.3.6.9.38.14,640,480,640,480
573,91,75,0.0000,2020.3.6.9.38.14,640,480,640,480
573,91,75,0.0000,2020.3.6.9.38.14,640,480,640,480
573,91,76,0.0000,2020.3.6.9.38.15,640,480,640,480
570,90,76,0.0000,2020.3.6.9.38.15,640,480,640,480
571,91,75,0.0000,2020.3.6.9.38.15,640,480,640,480
571,91,74,0.0000,2020.3.6.9.38.15,640,480,640,480
572,91,75,0.0000,2020.3.6.9.38.15,640,480,640,480
571,90,75,0.0000,2020.3.6.9.38.16,640,480,640,480
571,88,76,0.0000,2020.3.6.9.38.16,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.16,640,480,640,480
571,90,75,0.0000,2020.3.6.9.38.16,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.16,640,480,640,480
571,90,75,0.0000,2020.3.6.9.38.16,640,480,640,480
572,89,75,0.0000,2020.3.6.9.38.17,640,480,640,480
573,91,75,0.0000,2020.3.6.9.38.17,640,480,640,480
573,91,75,0.0000,2020.3.6.9.38.17,640,480,640,480
573,91,75,0.0000,2020.3.6.9.38.17,640,480,640,480
574,91,75,0.0000,2020.3.6.9.38.17,640,480,640,480
573,90,75,0.0000,2020.3.6.9.38.17,640,480,640,480
573,91,75,0.0000,2020.3.6.9.38.18,640,480,640,480
573,91,75,0.0000,2020.3.6.9.38.18,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.18,640,480,640,480
573,92,75,0.0000,2020.3.6.9.38.18,640,480,640,480
572,91,74,0.0000,2020.3.6.9.38.18,640,480,640,480
572,91,73,0.0000,2020.3.6.9.38.18,640,480,640,480
573,92,73,0.0000,2020.3.6.9.38.19,640,480,640,480
572,91,74,0.0000,2020.3.6.9.38.19,640,480,640,480
571,91,73,0.0000,2020.3.6.9.38.19,640,480,640,480
571,91,74,0.0000,2020.3.6.9.38.19,640,480,640,480
571,91,74,0.0000,2020.3.6.9.38.19,640,480,640,480
571,91,73,0.0000,2020.3.6.9.38.19,640,480,640,480
571,92,74,0.0000,2020.3.6.9.38.19,640,480,640,480
571,92,74,0.0000,2020.3.6.9.38.19,640,480,640,480
572,91,74,0.0000,2020.3.6.9.38.20,640,480,640,480
572,92,74,0.0000,2020.3.6.9.38.20,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.20,640,480,640,480
573,92,75,0.0000,2020.3.6.9.38.20,640,480,640,480
572,89,75,0.0000,2020.3.6.9.38.20,640,480,640,480
571,90,74,0.0000,2020.3.6.9.38.20,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.21,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.21,640,480,640,480
572,89,75,0.0000,2020.3.6.9.38.21,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.21,640,480,640,480
570,88,74,0.0000,2020.3.6.9.38.21,640,480,640,480
571,89,74,0.0000,2020.3.6.9.38.21,640,480,640,480
570,89,73,0.0000,2020.3.6.9.38.22,640,480,640,480
571,90,75,0.0000,2020.3.6.9.38.22,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.22,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.22,640,480,640,480
572,89,75,0.0000,2020.3.6.9.38.22,640,480,640,480
572,89,75,0.0000,2020.3.6.9.38.22,640,480,640,480
571,90,75,0.0000,2020.3.6.9.38.23,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.23,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.23,640,480,640,480
573,90,75,0.0000,2020.3.6.9.38.23,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.23,640,480,640,480
573,90,74,0.0000,2020.3.6.9.38.23,640,480,640,480
574,90,74,0.0000,2020.3.6.9.38.24,640,480,640,480
574,90,74,0.0000,2020.3.6.9.38.24,640,480,640,480
573,89,75,0.0000,2020.3.6.9.38.24,640,480,640,480
573,89,74,0.0000,2020.3.6.9.38.24,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.24,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.25,640,480,640,480
571,90,76,0.0000,2020.3.6.9.38.25,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.25,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.25,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.25,640,480,640,480
572,89,73,0.0000,2020.3.6.9.38.25,640,480,640,480
570,90,74,0.0000,2020.3.6.9.38.26,640,480,640,480
571,90,75,0.0000,2020.3.6.9.38.26,640,480,640,480
570,90,74,0.0000,2020.3.6.9.38.26,640,480,640,480
572,89,74,0.0000,2020.3.6.9.38.26,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.26,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.27,640,480,640,480
571,88,73,0.0000,2020.3.6.9.38.27,640,480,640,480
571,89,74,0.0000,2020.3.6.9.38.27,640,480,640,480
572,89,74,0.0000,2020.3.6.9.38.27,640,480,640,480
571,90,75,0.0000,2020.3.6.9.38.27,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.27,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.28,640,480,640,480
571,90,76,0.0000,2020.3.6.9.38.28,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.28,640,480,640,480
572,90,74,0.0000,2020.3.6.9.38.28,640,480,640,480
572,90,75,0.0000,2020.3.6.9.38.28,640,480,640,480
571,90,75,0.0000,2020.3.6.9.38.28,640,480,640,480
570,88,75,0.0000,2020.3.6.9.38.29,640,480,640,480
571,88,75,0.0000,2020.3.6.9.38.29,640,480,640,480
571,88,75,0.0000,2020.3.6.9.38.29,640,480,640,480
571,87,75,0.0000,2020.3.6.9.38.29,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.29,640,480,640,480
570,88,75,0.0000,2020.3.6.9.38.30,640,480,640,480
571,88,75,0.0000,2020.3.6.9.38.30,640,480,640,480
571,89,75,0.0000,2020.3.6.9.38.30,640,480,640,480
572,89,75,0.0000,2020.3.6.9.38.30,640,480,640,480
573,90,75,0.0000,2020.3.6.9.38.30,640,480,640,480
570,87,77,0.0000,2020.3.6.9.38.31,640,480,640,480
571,87,77,0.0000,2020.3.6.9.38.32,640,480,640,480
572,89,76,0.0000,2020.3.6.9.38.32,640,480,640,480
572,89,77,0.0000,2020.3.6.9.38.32,640,480,640,480
573,85,75,0.0000,2020.3.6.9.38.33,640,480,640,480
572,85,75,0.0000,2020.3.6.9.38.33,640,480,640,480
574,87,75,0.0000,2020.3.6.9.38.33,640,480,640,480
573,87,75,0.0000,2020.3.6.9.38.33,640,480,640,480
572,87,75,0.0000,2020.3.6.9.38.33,640,480,640,480
572,87,75,0.0000,2020.3.6.9.38.34,640,480,640,480
573,86,76,0.0000,2020.3.6.9.38.34,640,480,640,480
573,86,75,0.0000,2020.3.6.9.38.34,640,480,640,480
573,86,76,0.0000,2020.3.6.9.38.34,640,480,640,480
573,87,75,0.0000,2020.3.6.9.38.34,640,480,640,480
573,86,75,0.0000,2020.3.6.9.38.34,640,480,640,480
573,86,75,0.0000,2020.3.6.9.38.34,640,480,640,480
573,85,76,0.0000,2020.3.6.9.38.35,640,480,640,480
573,84,75,0.0000,2020.3.6.9.38.36,640,480,640,480
571,85,75,0.0000,2020.3.6.9.38.36,640,480,640,480
571,85,75,0.0000,2020.3.6.9.38.36,640,480,640,480
571,85,75,0.0000,2020.3.6.9.38.36,640,480,640,480
572,85,75,0.0000,2020.3.6.9.38.36,640,480,640,480
572,85,75,0.0000,2020.3.6.9.38.37,640,480,640,480
571,85,75,0.0000,2020.3.6.9.38.37,640,480,640,480
572,85,74,0.0000,2020.3.6.9.38.37,640,480,640,480
574,86,75,0.0000,2020.3.6.9.38.38,640,480,640,480
574,85,75,0.0000,2020.3.6.9.38.38,640,480,640,480
573,84,75,0.0000,2020.3.6.9.38.38,640,480,640,480
573,85,74,0.0000,2020.3.6.9.38.38,640,480,640,480
573,85,76,0.0000,2020.3.6.9.38.38,640,480,640,480
571,84,76,0.0000,2020.3.6.9.38.39,640,480,640,480
575,85,75,0.0000,2020.3.6.9.38.39,640,480,640,480
574,85,74,0.0000,2020.3.6.9.38.39,640,480,640,480
573,84,74,0.0000,2020.3.6.9.38.39,640,480,640,480
574,83,75,0.0000,2020.3.6.9.38.39,640,480,640,480
573,84,76,0.0000,2020.3.6.9.38.40,640,480,640,480
573,83,75,0.0000,2020.3.6.9.38.40,640,480,640,480
572,82,75,0.0000,2020.3.6.9.38.40,640,480,640,480
573,83,75,0.0000,2020.3.6.9.38.40,640,480,640,480
572,82,75,0.0000,2020.3.6.9.38.40,640,480,640,480
573,84,74,0.0000,2020.3.6.9.38.41,640,480,640,480
574,84,75,0.0000,2020.3.6.9.38.41,640,480,640,480
573,82,76,0.0000,2020.3.6.9.38.41,640,480,640,480
572,84,75,0.0000,2020.3.6.9.38.41,640,480,640,480
575,84,76,0.0000,2020.3.6.9.38.41,640,480,640,480
574,83,76,0.0000,2020.3.6.9.38.41,640,480,640,480
574,83,77,0.0000,2020.3.6.9.38.42,640,480,640,480
575,84,76,0.0000,2020.3.6.9.38.42,640,480,640,480
574,84,76,0.0000,2020.3.6.9.38.42,640,480,640,480
573,84,76,0.0000,2020.3.6.9.38.42,640,480,640,480
574,82,76,0.0000,2020.3.6.9.38.42,640,480,640,480
573,81,76,0.0000,2020.3.6.9.38.43,640,480,640,480
572,81,76,0.0000,2020.3.6.9.38.43,640,480,640,480
574,81,75,0.0000,2020.3.6.9.38.43,640,480,640,480
573,81,75,0.0000,2020.3.6.9.38.43,640,480,640,480
575,81,75,0.0000,2020.3.6.9.38.43,640,480,640,480
574,81,75,0.0000,2020.3.6.9.38.44,640,480,640,480
574,81,76,0.0000,2020.3.6.9.38.44,640,480,640,480
574,81,76,0.0000,2020.3.6.9.38.44,640,480,640,480
574,81,75,0.0000,2020.3.6.9.38.44,640,480,640,480
574,81,75,0.0000,2020.3.6.9.38.44,640,480,640,480
574,82,75,0.0000,2020.3.6.9.38.44,640,480,640,480
573,80,76,0.0000,2020.3.6.9.38.45,640,480,640,480
574,82,76,0.0000,2020.3.6.9.38.45,640,480,640,480
576,80,76,0.0000,2020.3.6.9.38.45,640,480,640,480
576,80,77,0.0000,2020.3.6.9.38.45,640,480,640,480
575,78,76,0.0000,2020.3.6.9.38.45,640,480,640,480
576,78,77,0.0000,2020.3.6.9.38.45,640,480,640,480
576,79,76,0.0000,2020.3.6.9.38.45,640,480,640,480
576,79,77,0.0000,2020.3.6.9.38.46,640,480,640,480
576,80,75,0.0000,2020.3.6.9.38.46,640,480,640,480
575,79,77,0.0000,2020.3.6.9.38.46,640,480,640,480
576,81,75,0.0000,2020.3.6.9.38.46,640,480,640,480
577,81,76,0.0000,2020.3.6.9.38.46,640,480,640,480
575,79,76,0.0000,2020.3.6.9.38.47,640,480,640,480
574,79,76,0.0000,2020.3.6.9.38.47,640,480,640,480
575,78,77,0.0000,2020.3.6.9.38.47,640,480,640,480
574,78,77,0.0000,2020.3.6.9.38.47,640,480,640,480
