coordinates_x,coordinates_y,depth,speed,timestamp,frontCam_w,frontCam_h,sideCam_w,sideCam_h
550,168,157,0.2501,2019.6.4.16.46.47,640,480,640,480
550,166,159,1.3058,2019.6.4.16.46.47,640,480,640,480
550,166,159,0.6015,2019.6.4.16.46.48,640,480,640,480
549,167,159,0.8815,2019.6.4.16.46.48,640,480,640,480
549,166,160,1.1544,2019.6.4.16.46.48,640,480,640,480
550,166,160,0.8641,2019.6.4.16.46.48,640,480,640,480
549,167,160,0.8630,2019.6.4.16.46.49,640,480,640,480
549,166,160,0.6399,2019.6.4.16.46.49,640,480,640,480
549,165,160,1.3330,2019.6.4.16.46.49,640,480,640,480
549,165,159,1.0828,2019.6.4.16.46.49,640,480,640,480
550,166,159,0.6420,2019.6.4.16.46.49,640,480,640,480
550,166,159,1.2575,2019.6.4.16.46.49,640,480,640,480
549,165,160,1.4138,2019.6.4.16.46.50,640,480,640,480
550,164,159,1.2065,2019.6.4.16.46.50,640,480,640,480
549,164,159,0.8272,2019.6.4.16.46.50,640,480,640,480
549,165,160,1.1985,2019.6.4.16.46.50,640,480,640,480
549,164,159,1.2551,2019.6.4.16.46.51,640,480,640,480
549,165,160,0.0000,2019.6.4.16.46.51,640,480,640,480
549,165,159,0.8604,2019.6.4.16.46.51,640,480,640,480
548,166,159,1.4872,2019.6.4.16.46.51,640,480,640,480
549,166,160,1.2676,2019.6.4.16.46.51,640,480,640,480
548,165,160,1.2580,2019.6.4.16.46.51,640,480,640,480
549,167,160,2.2314,2019.6.4.16.46.52,640,480,640,480
548,166,160,0.7683,2019.6.4.16.46.52,640,480,640,480
548,166,159,0.0000,2019.6.4.16.46.52,640,480,640,480
548,165,159,1.0514,2019.6.4.16.46.52,640,480,640,480
548,165,160,0.7648,2019.6.4.16.46.52,640,480,640,480
548,166,160,0.8619,2019.6.4.16.46.53,640,480,640,480
548,167,160,0.8317,2019.6.4.16.46.53,640,480,640,480
548,166,160,0.0000,2019.6.4.16.46.53,640,480,640,480
548,166,159,0.0000,2019.6.4.16.46.53,640,480,640,480
548,165,160,0.5318,2019.6.4.16.46.53,640,480,640,480
548,166,159,0.6505,2019.6.4.16.46.53,640,480,640,480
547,166,160,1.0851,2019.6.4.16.46.54,640,480,640,480
548,166,160,0.7089,2019.6.4.16.46.54,640,480,640,480
547,166,160,0.8854,2019.6.4.16.46.54,640,480,640,480
547,166,160,1.0518,2019.6.4.16.46.54,640,480,640,480
547,165,160,1.2254,2019.6.4.16.46.54,640,480,640,480
547,166,160,0.0000,2019.6.4.16.46.55,640,480,640,480
547,167,160,1.0264,2019.6.4.16.46.55,640,480,640,480
547,166,160,0.0000,2019.6.4.16.46.55,640,480,640,480
547,165,160,0.8138,2019.6.4.16.46.55,640,480,640,480
547,167,160,1.6172,2019.6.4.16.46.55,640,480,640,480
547,166,160,0.0000,2019.6.4.16.46.55,640,480,640,480
547,166,160,0.8254,2019.6.4.16.46.56,640,480,640,480
547,167,159,1.0326,2019.6.4.16.46.56,640,480,640,480
546,166,160,0.5188,2019.6.4.16.46.56,640,480,640,480
547,166,162,1.5059,2019.6.4.16.46.56,640,480,640,480
546,165,160,1.0799,2019.6.4.16.46.56,640,480,640,480
546,166,160,0.7507,2019.6.4.16.46.56,640,480,640,480
546,166,160,1.2124,2019.6.4.16.46.57,640,480,640,480
546,166,160,0.0000,2019.6.4.16.46.57,640,480,640,480
547,167,160,0.7830,2019.6.4.16.46.57,640,480,640,480
546,166,160,0.7240,2019.6.4.16.46.57,640,480,640,480
546,166,160,0.0000,2019.6.4.16.46.57,640,480,640,480
546,166,160,0.0000,2019.6.4.16.46.58,640,480,640,480
546,166,160,0.0000,2019.6.4.16.46.58,640,480,640,480
545,168,160,1.3276,2019.6.4.16.46.58,640,480,640,480
546,167,160,0.4580,2019.6.4.16.46.58,640,480,640,480
546,166,161,0.4641,2019.6.4.16.46.58,640,480,640,480
546,167,160,0.6447,2019.6.4.16.46.59,640,480,640,480
546,168,160,1.2691,2019.6.4.16.46.59,640,480,640,480
545,167,160,0.7940,2019.6.4.16.46.59,640,480,640,480
546,169,160,1.7561,2019.6.4.16.46.59,640,480,640,480
545,168,160,1.9448,2019.6.4.16.46.59,640,480,640,480
545,168,160,1.0513,2019.6.4.16.46.59,640,480,640,480
545,169,160,1.0467,2019.6.4.16.47.0,640,480,640,480
545,168,160,0.8146,2019.6.4.16.47.0,640,480,640,480
545,169,161,0.8837,2019.6.4.16.47.0,640,480,640,480
545,168,161,1.0205,2019.6.4.16.47.0,640,480,640,480
545,169,160,0.8368,2019.6.4.16.47.0,640,480,640,480
544,169,161,0.8759,2019.6.4.16.47.1,640,480,640,480
545,170,160,1.7373,2019.6.4.16.47.1,640,480,640,480
544,171,159,2.2718,2019.6.4.16.47.1,640,480,640,480
545,171,148,8.3564,2019.6.4.16.47.1,640,480,640,480
545,170,146,8.5426,2019.6.4.16.47.1,640,480,640,480
543,171,146,9.4288,2019.6.4.16.47.1,640,480,640,480
544,171,143,10.3864,2019.6.4.16.47.2,640,480,640,480
545,171,138,11.2575,2019.6.4.16.47.2,640,480,640,480
544,172,128,12.2945,2019.6.4.16.47.2,640,480,640,480
544,173,121,16.1053,2019.6.4.16.47.2,640,480,640,480
544,173,121,13.5065,2019.6.4.16.47.2,640,480,640,480
544,173,121,14.8371,2019.6.4.16.47.2,640,480,640,480
544,172,121,10.2935,2019.6.4.16.47.3,640,480,640,480
544,170,121,5.0043,2019.6.4.16.47.3,640,480,640,480
544,172,121,0.8597,2019.6.4.16.47.3,640,480,640,480
544,168,120,4.3681,2019.6.4.16.47.3,640,480,640,480
544,169,120,2.8943,2019.6.4.16.47.3,640,480,640,480
544,169,120,2.5652,2019.6.4.16.47.3,640,480,640,480
543,171,120,1.0211,2019.6.4.16.47.4,640,480,640,480
543,171,120,1.0268,2019.6.4.16.47.4,640,480,640,480
543,171,120,2.6785,2019.6.4.16.47.4,640,480,640,480
544,171,120,2.1788,2019.6.4.16.47.4,640,480,640,480
543,172,121,2.3643,2019.6.4.16.47.4,640,480,640,480
544,170,120,0.7314,2019.6.4.16.47.4,640,480,640,480
543,172,120,0.8375,2019.6.4.16.47.5,640,480,640,480
544,169,120,2.0345,2019.6.4.16.47.5,640,480,640,480
543,173,121,1.4653,2019.6.4.16.47.5,640,480,640,480
543,172,120,0.5792,2019.6.4.16.47.5,640,480,640,480
545,169,121,1.1214,2019.6.4.16.47.5,640,480,640,480
543,172,120,0.0000,2019.6.4.16.47.6,640,480,640,480
544,170,120,0.7853,2019.6.4.16.47.6,640,480,640,480
543,171,121,1.6196,2019.6.4.16.47.6,640,480,640,480
543,172,121,0.6713,2019.6.4.16.47.6,640,480,640,480
545,169,120,0.6178,2019.6.4.16.47.6,640,480,640,480
544,171,120,1.0325,2019.6.4.16.47.6,640,480,640,480
543,171,120,1.0426,2019.6.4.16.47.7,640,480,640,480
543,171,120,0.6187,2019.6.4.16.47.7,640,480,640,480
544,172,120,0.8861,2019.6.4.16.47.7,640,480,640,480
542,172,121,3.3072,2019.6.4.16.47.7,640,480,640,480
542,172,121,2.7152,2019.6.4.16.47.7,640,480,640,480
543,174,121,2.6126,2019.6.4.16.47.7,640,480,640,480
542,174,121,2.6219,2019.6.4.16.47.8,640,480,640,480
543,173,121,1.0800,2019.6.4.16.47.8,640,480,640,480
543,175,121,2.1661,2019.6.4.16.47.8,640,480,640,480
541,176,122,2.9437,2019.6.4.16.47.8,640,480,640,480
542,176,123,2.6263,2019.6.4.16.47.8,640,480,640,480
541,179,123,3.3446,2019.6.4.16.47.9,640,480,640,480
540,180,122,6.2913,2019.6.4.16.47.9,640,480,640,480
539,184,123,8.1580,2019.6.4.16.47.9,640,480,640,480
538,186,124,8.7211,2019.6.4.16.47.9,640,480,640,480
539,186,125,8.7177,2019.6.4.16.47.9,640,480,640,480
538,188,126,8.8644,2019.6.4.16.47.10,640,480,640,480
539,189,126,7.3676,2019.6.4.16.47.10,640,480,640,480
539,190,125,5.1839,2019.6.4.16.47.10,640,480,640,480
538,191,127,4.5718,2019.6.4.16.47.10,640,480,640,480
539,191,127,4.2504,2019.6.4.16.47.10,640,480,640,480
538,193,128,4.2201,2019.6.4.16.47.10,640,480,640,480
538,195,128,4.9691,2019.6.4.16.47.11,640,480,640,480
538,197,123,5.8013,2019.6.4.16.47.11,640,480,640,480
538,198,119,7.6942,2019.6.4.16.47.11,640,480,640,480
538,199,121,6.3784,2019.6.4.16.47.11,640,480,640,480
538,200,123,6.7058,2019.6.4.16.47.11,640,480,640,480
538,200,121,6.1278,2019.6.4.16.47.11,640,480,640,480
539,202,121,4.4084,2019.6.4.16.47.12,640,480,640,480
538,203,120,4.2306,2019.6.4.16.47.12,640,480,640,480
539,205,120,4.8774,2019.6.4.16.47.12,640,480,640,480
538,206,120,5.2099,2019.6.4.16.47.12,640,480,640,480
538,207,121,5.8101,2019.6.4.16.47.12,640,480,640,480
538,205,120,3.5359,2019.6.4.16.47.13,640,480,640,480
538,206,120,2.5504,2019.6.4.16.47.13,640,480,640,480
538,209,120,4.1318,2019.6.4.16.47.13,640,480,640,480
538,209,120,2.3653,2019.6.4.16.47.13,640,480,640,480
537,209,120,3.3990,2019.6.4.16.47.13,640,480,640,480
538,209,120,3.1144,2019.6.4.16.47.13,640,480,640,480
537,209,120,2.3478,2019.6.4.16.47.13,640,480,640,480
537,210,120,2.3749,2019.6.4.16.47.13,640,480,640,480
538,210,120,1.8804,2019.6.4.16.47.14,640,480,640,480
538,209,120,2.5506,2019.6.4.16.47.14,640,480,640,480
537,210,120,2.7267,2019.6.4.16.47.14,640,480,640,480
538,210,120,0.7275,2019.6.4.16.47.14,640,480,640,480
538,207,120,1.7503,2019.6.4.16.47.14,640,480,640,480
538,209,119,0.9688,2019.6.4.16.47.14,640,480,640,480
537,210,120,0.7957,2019.6.4.16.47.14,640,480,640,480
538,209,120,0.9458,2019.6.4.16.47.14,640,480,640,480
538,209,120,1.1156,2019.6.4.16.47.15,640,480,640,480
537,209,120,2.0793,2019.6.4.16.47.15,640,480,640,480
537,209,120,0.9444,2019.6.4.16.47.15,640,480,640,480
538,207,120,2.5736,2019.6.4.16.47.15,640,480,640,480
537,209,120,0.6108,2019.6.4.16.47.15,640,480,640,480
538,209,120,0.0000,2019.6.4.16.47.15,640,480,640,480
537,208,119,0.8577,2019.6.4.16.47.16,640,480,640,480
538,209,119,2.3112,2019.6.4.16.47.16,640,480,640,480
538,209,120,0.5211,2019.6.4.16.47.16,640,480,640,480
538,207,119,1.8733,2019.6.4.16.47.16,640,480,640,480
537,209,119,0.8404,2019.6.4.16.47.16,640,480,640,480
538,210,120,1.8756,2019.6.4.16.47.17,640,480,640,480
538,209,119,0.0000,2019.6.4.16.47.17,640,480,640,480
538,208,120,0.8705,2019.6.4.16.47.17,640,480,640,480
538,209,118,1.8943,2019.6.4.16.47.17,640,480,640,480
539,210,118,2.3019,2019.6.4.16.47.17,640,480,640,480
538,211,118,1.5745,2019.6.4.16.47.17,640,480,640,480
539,209,117,1.8776,2019.6.4.16.47.18,640,480,640,480
538,210,117,1.2975,2019.6.4.16.47.18,640,480,640,480
539,211,116,2.1829,2019.6.4.16.47.18,640,480,640,480
539,210,115,1.9276,2019.6.4.16.47.18,640,480,640,480
539,210,116,1.0664,2019.6.4.16.47.18,640,480,640,480
539,210,115,1.5279,2019.6.4.16.47.18,640,480,640,480
539,209,116,1.2087,2019.6.4.16.47.19,640,480,640,480
539,210,115,1.0329,2019.6.4.16.47.19,640,480,640,480
539,207,115,2.5246,2019.6.4.16.47.19,640,480,640,480
539,209,116,0.8587,2019.6.4.16.47.19,640,480,640,480
538,210,116,0.8627,2019.6.4.16.47.19,640,480,640,480
539,208,116,0.8292,2019.6.4.16.47.19,640,480,640,480
539,210,116,0.6194,2019.6.4.16.47.20,640,480,640,480
538,210,115,2.5199,2019.6.4.16.47.20,640,480,640,480
539,210,116,2.1258,2019.6.4.16.47.20,640,480,640,480
539,209,115,0.5276,2019.6.4.16.47.20,640,480,640,480
539,209,116,0.8362,2019.6.4.16.47.20,640,480,640,480
538,210,115,0.9075,2019.6.4.16.47.21,640,480,640,480
539,210,116,0.8666,2019.6.4.16.47.21,640,480,640,480
538,210,117,0.8451,2019.6.4.16.47.21,640,480,640,480
539,209,117,1.1788,2019.6.4.16.47.21,640,480,640,480
538,210,115,1.1717,2019.6.4.16.47.21,640,480,640,480
539,211,116,1.3529,2019.6.4.16.47.21,640,480,640,480
539,210,115,0.6153,2019.6.4.16.47.22,640,480,640,480
539,209,115,1.5982,2019.6.4.16.47.22,640,480,640,480
539,210,114,2.0833,2019.6.4.16.47.22,640,480,640,480
538,210,122,2.7663,2019.6.4.16.47.22,640,480,640,480
539,210,127,6.8767,2019.6.4.16.47.22,640,480,640,480
538,211,131,9.9865,2019.6.4.16.47.22,640,480,640,480
537,210,135,13.2159,2019.6.4.16.47.23,640,480,640,480
539,209,136,9.6728,2019.6.4.16.47.23,640,480,640,480
539,210,142,13.1178,2019.6.4.16.47.23,640,480,640,480
538,210,144,10.9718,2019.6.4.16.47.23,640,480,640,480
538,210,145,9.0772,2019.6.4.16.47.23,640,480,640,480
539,209,146,6.9629,2019.6.4.16.47.23,640,480,640,480
538,211,145,5.7476,2019.6.4.16.47.24,640,480,640,480
538,212,145,2.4925,2019.6.4.16.47.24,640,480,640,480
539,214,145,3.2452,2019.6.4.16.47.24,640,480,640,480
538,216,147,6.9837,2019.6.4.16.47.24,640,480,640,480
538,218,147,5.3781,2019.6.4.16.47.24,640,480,640,480
538,220,149,7.4622,2019.6.4.16.47.25,640,480,640,480
539,221,151,7.9927,2019.6.4.16.47.25,640,480,640,480
538,223,152,8.5646,2019.6.4.16.47.25,640,480,640,480
538,224,152,7.3237,2019.6.4.16.47.25,640,480,640,480
539,228,153,9.3717,2019.6.4.16.47.25,640,480,640,480
539,229,153,8.2262,2019.6.4.16.47.25,640,480,640,480
539,231,154,9.0400,2019.6.4.16.47.26,640,480,640,480
538,232,153,8.0702,2019.6.4.16.47.26,640,480,640,480
538,235,152,9.1664,2019.6.4.16.47.26,640,480,640,480
539,238,152,9.8263,2019.6.4.16.47.26,640,480,640,480
539,240,152,9.6285,2019.6.4.16.47.26,640,480,640,480
539,241,153,8.7802,2019.6.4.16.47.26,640,480,640,480
539,245,153,10.0573,2019.6.4.16.47.27,640,480,640,480
539,245,151,8.9105,2019.6.4.16.47.27,640,480,640,480
540,246,151,8.6101,2019.6.4.16.47.27,640,480,640,480
540,248,148,9.3963,2019.6.4.16.47.27,640,480,640,480
540,252,147,10.9615,2019.6.4.16.47.27,640,480,640,480
540,254,146,9.9234,2019.6.4.16.47.27,640,480,640,480
541,256,146,9.5034,2019.6.4.16.47.28,640,480,640,480
541,257,145,10.2990,2019.6.4.16.47.28,640,480,640,480
542,261,145,11.4581,2019.6.4.16.47.28,640,480,640,480
541,263,143,10.2348,2019.6.4.16.47.28,640,480,640,480
542,264,140,9.6996,2019.6.4.16.47.28,640,480,640,480
542,266,140,9.5095,2019.6.4.16.47.28,640,480,640,480
542,268,138,10.7852,2019.6.4.16.47.29,640,480,640,480
543,269,136,9.8559,2019.6.4.16.47.29,640,480,640,480
545,271,134,9.0397,2019.6.4.16.47.29,640,480,640,480
545,275,133,10.6896,2019.6.4.16.47.29,640,480,640,480
545,277,133,9.8841,2019.6.4.16.47.29,640,480,640,480
545,278,132,9.5877,2019.6.4.16.47.29,640,480,640,480
544,281,133,9.8067,2019.6.4.16.47.30,640,480,640,480
545,282,133,10.1267,2019.6.4.16.47.30,640,480,640,480
544,285,133,10.2754,2019.6.4.16.47.30,640,480,640,480
543,290,132,11.8918,2019.6.4.16.47.30,640,480,640,480
544,293,134,12.9427,2019.6.4.16.47.30,640,480,640,480
542,296,133,13.2793,2019.6.4.16.47.30,640,480,640,480
542,298,133,12.6515,2019.6.4.16.47.31,640,480,640,480
540,301,134,13.6680,2019.6.4.16.47.31,640,480,640,480
540,306,134,14.0959,2019.6.4.16.47.31,640,480,640,480
540,307,134,12.5420,2019.6.4.16.47.31,640,480,640,480
540,310,134,12.5604,2019.6.4.16.47.31,640,480,640,480
540,313,134,12.8305,2019.6.4.16.47.31,640,480,640,480
540,315,134,12.1792,2019.6.4.16.47.32,640,480,640,480
540,315,135,10.2161,2019.6.4.16.47.32,640,480,640,480
540,317,137,7.9837,2019.6.4.16.47.32,640,480,640,480
541,319,136,7.6939,2019.6.4.16.47.32,640,480,640,480
541,320,139,6.8034,2019.6.4.16.47.32,640,480,640,480
542,322,139,7.0105,2019.6.4.16.47.32,640,480,640,480
541,322,138,6.1583,2019.6.4.16.47.33,640,480,640,480
540,324,142,6.7237,2019.6.4.16.47.33,640,480,640,480
540,325,143,6.7726,2019.6.4.16.47.33,640,480,640,480
540,328,142,7.0084,2019.6.4.16.47.33,640,480,640,480
540,332,141,8.4070,2019.6.4.16.47.33,640,480,640,480
538,336,144,12.7352,2019.6.4.16.47.33,640,480,640,480
537,339,143,10.9310,2019.6.4.16.47.34,640,480,640,480
536,344,144,14.1647,2019.6.4.16.47.34,640,480,640,480
536,348,146,17.9044,2019.6.4.16.47.34,640,480,640,480
535,349,148,15.6619,2019.6.4.16.47.34,640,480,640,480
536,352,148,15.0280,2019.6.4.16.47.34,640,480,640,480
536,356,148,14.4952,2019.6.4.16.47.35,640,480,640,480
537,357,146,12.9610,2019.6.4.16.47.35,640,480,640,480
536,357,146,9.7054,2019.6.4.16.47.35,640,480,640,480
537,359,146,8.0028,2019.6.4.16.47.35,640,480,640,480
538,359,145,6.6025,2019.6.4.16.47.35,640,480,640,480
537,360,146,5.9890,2019.6.4.16.47.35,640,480,640,480
537,359,147,2.3024,2019.6.4.16.47.36,640,480,640,480
537,360,147,2.7294,2019.6.4.16.47.36,640,480,640,480
538,358,148,1.6785,2019.6.4.16.47.36,640,480,640,480
537,358,148,1.3336,2019.6.4.16.47.36,640,480,640,480
535,357,150,3.6742,2019.6.4.16.47.36,640,480,640,480
536,356,152,4.0395,2019.6.4.16.47.36,640,480,640,480
533,354,155,8.1576,2019.6.4.16.47.36,640,480,640,480
529,353,156,9.5090,2019.6.4.16.47.37,640,480,640,480
530,352,156,7.9293,2019.6.4.16.47.37,640,480,640,480
530,352,157,7.8395,2019.6.4.16.47.37,640,480,640,480
530,352,158,6.4999,2019.6.4.16.47.37,640,480,640,480
534,354,158,3.6629,2019.6.4.16.47.37,640,480,640,480
537,355,159,5.7173,2019.6.4.16.47.37,640,480,640,480
535,353,159,3.5287,2019.6.4.16.47.38,640,480,640,480
533,353,159,2.3851,2019.6.4.16.47.38,640,480,640,480
531,352,160,1.3936,2019.6.4.16.47.38,640,480,640,480
535,353,160,2.8808,2019.6.4.16.47.38,640,480,640,480
536,352,160,2.7084,2019.6.4.16.47.38,640,480,640,480
534,352,160,2.6947,2019.6.4.16.47.39,640,480,640,480
532,352,160,1.2801,2019.6.4.16.47.39,640,480,640,480
535,353,160,1.2084,2019.6.4.16.47.39,640,480,640,480
535,352,160,0.8754,2019.6.4.16.47.39,640,480,640,480
536,352,160,0.9063,2019.6.4.16.47.39,640,480,640,480
531,349,160,3.3095,2019.6.4.16.47.39,640,480,640,480
529,350,160,3.0787,2019.6.4.16.47.40,640,480,640,480
526,348,160,7.4550,2019.6.4.16.47.40,640,480,640,480
526,347,159,6.7547,2019.6.4.16.47.40,640,480,640,480
525,346,159,7.0478,2019.6.4.16.47.40,640,480,640,480
524,345,159,5.7280,2019.6.4.16.47.40,640,480,640,480
524,345,157,5.8256,2019.6.4.16.47.40,640,480,640,480
524,344,158,3.8351,2019.6.4.16.47.41,640,480,640,480
523,344,157,3.3786,2019.6.4.16.47.41,640,480,640,480
523,343,157,3.4089,2019.6.4.16.47.41,640,480,640,480
523,342,155,3.7208,2019.6.4.16.47.41,640,480,640,480
522,342,156,2.9142,2019.6.4.16.47.41,640,480,640,480
523,341,155,3.1160,2019.6.4.16.47.41,640,480,640,480
522,342,155,2.4744,2019.6.4.16.47.42,640,480,640,480
523,341,155,2.4901,2019.6.4.16.47.42,640,480,640,480
523,340,155,2.4907,2019.6.4.16.47.42,640,480,640,480
522,340,154,1.7312,2019.6.4.16.47.42,640,480,640,480
523,339,154,2.6540,2019.6.4.16.47.42,640,480,640,480
523,340,153,1.4157,2019.6.4.16.47.42,640,480,640,480
522,339,153,2.6484,2019.6.4.16.47.42,640,480,640,480
523,339,153,1.9231,2019.6.4.16.47.43,640,480,640,480
522,338,152,2.2589,2019.6.4.16.47.43,640,480,640,480
523,338,153,1.6871,2019.6.4.16.47.43,640,480,640,480
523,338,152,1.8738,2019.6.4.16.47.43,640,480,640,480
523,338,151,1.8368,2019.6.4.16.47.43,640,480,640,480
523,336,151,3.0055,2019.6.4.16.47.43,640,480,640,480
524,336,150,2.8021,2019.6.4.16.47.44,640,480,640,480
523,337,148,3.3919,2019.6.4.16.47.44,640,480,640,480
523,337,149,2.1319,2019.6.4.16.47.44,640,480,640,480
523,339,149,1.7779,2019.6.4.16.47.44,640,480,640,480
523,336,149,1.2597,2019.6.4.16.47.44,640,480,640,480
524,337,150,0.8145,2019.6.4.16.47.45,640,480,640,480
524,338,149,1.2024,2019.6.4.16.47.45,640,480,640,480
523,336,151,1.4132,2019.6.4.16.47.45,640,480,640,480
524,337,148,1.7533,2019.6.4.16.47.45,640,480,640,480
524,338,148,1.7252,2019.6.4.16.47.45,640,480,640,480
524,337,147,1.7614,2019.6.4.16.47.45,640,480,640,480
524,337,147,1.4664,2019.6.4.16.47.46,640,480,640,480
524,337,149,0.6899,2019.6.4.16.47.46,640,480,640,480
524,338,148,2.1372,2019.6.4.16.47.46,640,480,640,480
524,338,148,0.0000,2019.6.4.16.47.46,640,480,640,480
524,339,147,1.6804,2019.6.4.16.47.46,640,480,640,480
524,337,147,0.0000,2019.6.4.16.47.47,640,480,640,480
524,337,141,4.7823,2019.6.4.16.47.47,640,480,640,480
524,338,141,4.1753,2019.6.4.16.47.47,640,480,640,480
524,337,156,5.0336,2019.6.4.16.47.47,640,480,640,480
524,338,175,14.4570,2019.6.4.16.47.47,640,480,640,480
524,337,181,15.1359,2019.6.4.16.47.47,640,480,640,480
524,337,183,28.1580,2019.6.4.16.47.48,640,480,640,480
525,337,193,34.7406,2019.6.4.16.47.48,640,480,640,480
525,337,192,22.8574,2019.6.4.16.47.48,640,480,640,480
525,337,190,9.1232,2019.6.4.16.47.48,640,480,640,480
525,338,190,5.4130,2019.6.4.16.47.48,640,480,640,480
525,337,189,3.6311,2019.6.4.16.47.48,640,480,640,480
525,337,190,1.7664,2019.6.4.16.47.49,640,480,640,480
526,337,190,1.3155,2019.6.4.16.47.49,640,480,640,480
526,337,190,0.5967,2019.6.4.16.47.49,640,480,640,480
527,337,189,1.1143,2019.6.4.16.47.49,640,480,640,480
527,336,188,1.5407,2019.6.4.16.47.49,640,480,640,480
527,337,188,1.6896,2019.6.4.16.47.50,640,480,640,480
527,336,186,2.6311,2019.6.4.16.47.50,640,480,640,480
528,337,186,2.7886,2019.6.4.16.47.50,640,480,640,480
528,336,186,2.3565,2019.6.4.16.47.50,640,480,640,480
528,337,186,1.7520,2019.6.4.16.47.50,640,480,640,480
528,336,185,2.1625,2019.6.4.16.47.50,640,480,640,480
529,337,184,1.9806,2019.6.4.16.47.51,640,480,640,480
529,336,184,1.6153,2019.6.4.16.47.51,640,480,640,480
529,337,184,1.6723,2019.6.4.16.47.51,640,480,640,480
529,336,182,2.8235,2019.6.4.16.47.51,640,480,640,480
529,335,181,3.0943,2019.6.4.16.47.51,640,480,640,480
530,337,178,3.9163,2019.6.4.16.47.51,640,480,640,480
529,336,165,12.1195,2019.6.4.16.47.52,640,480,640,480
529,337,148,23.2156,2019.6.4.16.47.52,640,480,640,480
530,337,140,26.1654,2019.6.4.16.47.52,640,480,640,480
531,336,138,27.0353,2019.6.4.16.47.52,640,480,640,480
531,335,134,27.6343,2019.6.4.16.47.52,640,480,640,480
532,338,133,20.3281,2019.6.4.16.47.52,640,480,640,480
533,337,137,7.1321,2019.6.4.16.47.53,640,480,640,480
533,338,134,4.2496,2019.6.4.16.47.53,640,480,640,480
534,337,131,4.8399,2019.6.4.16.47.53,640,480,640,480
535,337,129,5.1977,2019.6.4.16.47.53,640,480,640,480
536,338,129,4.1327,2019.6.4.16.47.53,640,480,640,480
536,338,129,4.5247,2019.6.4.16.47.54,640,480,640,480
537,340,126,6.5121,2019.6.4.16.47.54,640,480,640,480
537,339,125,5.1404,2019.6.4.16.47.54,640,480,640,480
537,339,123,4.1863,2019.6.4.16.47.54,640,480,640,480
537,339,120,6.0261,2019.6.4.16.47.54,640,480,640,480
538,339,117,5.6271,2019.6.4.16.47.54,640,480,640,480
539,339,112,8.9167,2019.6.4.16.47.55,640,480,640,480
539,338,111,8.9411,2019.6.4.16.47.55,640,480,640,480
539,338,110,8.3837,2019.6.4.16.47.55,640,480,640,480
539,340,109,7.4648,2019.6.4.16.47.55,640,480,640,480
540,337,110,4.7853,2019.6.4.16.47.55,640,480,640,480
540,339,108,2.5809,2019.6.4.16.47.55,640,480,640,480
541,339,110,1.4924,2019.6.4.16.47.56,640,480,640,480
540,338,110,0.7514,2019.6.4.16.47.56,640,480,640,480
541,339,108,1.6689,2019.6.4.16.47.56,640,480,640,480
541,338,110,1.0669,2019.6.4.16.47.56,640,480,640,480
540,339,109,0.6397,2019.6.4.16.47.56,640,480,640,480
541,339,109,0.6415,2019.6.4.16.47.56,640,480,640,480
541,338,108,1.3090,2019.6.4.16.47.57,640,480,640,480
541,339,110,0.8806,2019.6.4.16.47.57,640,480,640,480
