coordinates_x,coordinates_y,depth,speed,timestamp,frontCam_w,frontCam_h,sideCam_w,sideCam_h
568,86,75,0.0000,2020.3.12.17.54.57,640,480,640,480
566,86,75,0.0000,2020.3.12.17.54.57,640,480,640,480
573,85,76,0.0000,2020.3.12.17.54.57,640,480,640,480
574,84,76,0.0000,2020.3.12.17.54.57,640,480,640,480
574,85,76,0.0000,2020.3.12.17.54.57,640,480,640,480
572,82,75,0.0000,2020.3.12.17.54.58,640,480,640,480
574,85,75,0.0000,2020.3.12.17.54.58,640,480,640,480
574,86,75,0.0000,2020.3.12.17.54.58,640,480,640,480
573,86,75,0.0000,2020.3.12.17.54.58,640,480,640,480
573,86,75,0.0000,2020.3.12.17.54.58,640,480,640,480
573,86,76,0.0000,2020.3.12.17.54.59,640,480,640,480
573,86,75,0.0000,2020.3.12.17.54.59,640,480,640,480
573,85,75,0.0000,2020.3.12.17.54.59,640,480,640,480
573,86,75,0.0000,2020.3.12.17.54.59,640,480,640,480
572,85,75,0.0000,2020.3.12.17.54.59,640,480,640,480
571,85,77,0.0000,2020.3.12.17.55.0,640,480,640,480
573,87,76,0.0000,2020.3.12.17.55.0,640,480,640,480
572,86,77,0.0000,2020.3.12.17.55.0,640,480,640,480
572,87,78,0.0000,2020.3.12.17.55.0,640,480,640,480
572,87,78,0.0000,2020.3.12.17.55.0,640,480,640,480
572,86,77,0.0000,2020.3.12.17.55.1,640,480,640,480
572,86,78,0.0000,2020.3.12.17.55.1,640,480,640,480
572,86,78,0.0000,2020.3.12.17.55.1,640,480,640,480
587,90,76,0.0000,2020.3.12.17.55.4,640,480,640,480
587,88,77,0.0000,2020.3.12.17.55.4,640,480,640,480
587,88,77,0.0000,2020.3.12.17.55.4,640,480,640,480
587,87,78,0.0000,2020.3.12.17.55.4,640,480,640,480
587,87,76,0.0000,2020.3.12.17.55.4,640,480,640,480
587,87,76,0.0000,2020.3.12.17.55.4,640,480,640,480
587,87,76,0.0000,2020.3.12.17.55.5,640,480,640,480
586,87,76,0.0000,2020.3.12.17.55.5,640,480,640,480
586,86,76,0.0000,2020.3.12.17.55.5,640,480,640,480
586,86,78,0.0000,2020.3.12.17.55.5,640,480,640,480
586,86,77,0.0000,2020.3.12.17.55.5,640,480,640,480
586,85,76,0.0000,2020.3.12.17.55.6,640,480,640,480
588,87,76,0.0000,2020.3.12.17.55.6,640,480,640,480
588,86,76,0.0000,2020.3.12.17.55.6,640,480,640,480
588,86,77,0.0000,2020.3.12.17.55.6,640,480,640,480
588,86,78,0.0000,2020.3.12.17.55.6,640,480,640,480
588,86,76,0.0000,2020.3.12.17.55.7,640,480,640,480
587,86,76,0.0000,2020.3.12.17.55.7,640,480,640,480
586,85,77,0.0000,2020.3.12.17.55.7,640,480,640,480
585,86,76,0.0000,2020.3.12.17.55.7,640,480,640,480
585,85,76,0.0000,2020.3.12.17.55.7,640,480,640,480
585,86,77,0.0000,2020.3.12.17.55.7,640,480,640,480
586,87,76,0.0000,2020.3.12.17.55.8,640,480,640,480
588,88,75,0.0000,2020.3.12.17.55.8,640,480,640,480
588,87,77,0.0000,2020.3.12.17.55.8,640,480,640,480
589,89,76,0.0000,2020.3.12.17.55.8,640,480,640,480
588,88,76,0.0000,2020.3.12.17.55.8,640,480,640,480
587,86,77,0.0000,2020.3.12.17.55.9,640,480,640,480
587,86,76,0.0000,2020.3.12.17.55.9,640,480,640,480
586,86,76,0.0000,2020.3.12.17.55.9,640,480,640,480
586,87,76,0.0000,2020.3.12.17.55.9,640,480,640,480
586,88,77,0.0000,2020.3.12.17.55.9,640,480,640,480
586,88,77,0.0000,2020.3.12.17.55.9,640,480,640,480
586,88,75,0.0000,2020.3.12.17.55.10,640,480,640,480
